stock_pair,accuracy,precision,recall,f1,%class 1
"""ULTRACEMCO_GRASIM""",1.0,,,,0.0
"""ULTRACEMCO_PIDILITIND""",1.0,,,,0.0
"""ULTRACEMCO_LT""",0.9835958005249343,1.0,0.6753246753246753,0.8062015503875969,0.0505249343832021
"""ULTRACEMCO_HINDUNILVR""",1.0,,,,0.0
"""ULTRACEMCO_ITC""",1.0,,,,0.0
"""ULTRACEMCO_RELIANCE""",0.9980314960629921,0.0,0.0,0.0,0.0006561679790026247
"""ULTRACEMCO_ONGC""",1.0,,,,0.0
"""ULTRACEMCO_UPL""",0.9744094488188977,0.9736842105263158,0.6666666666666666,0.7914438502673797,0.07283464566929133
"""ULTRACEMCO_ICICIBANK""",0.9954068241469817,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.01837270341207349
"""ULTRACEMCO_SIEMENS""",1.0,,,,0.0
"""ULTRACEMCO_ABB""",0.9980314960629921,0.5,0.6666666666666666,0.5714285714285715,0.001968503937007874
"""ULTRACEMCO_TCS""",0.9967191601049868,0.6875,1.0,0.8148148148148148,0.007217847769028871
"""ULTRACEMCO_INFY""",0.9593175853018373,1.0,0.0,0.0,0.04068241469816273
"""ULTRACEMCO_TATASTEEL""",0.994750656167979,1.0,0.3333333333333333,0.5,0.007874015748031496
"""ULTRACEMCO_SUNPHARMA""",1.0,,,,0.0
"""ULTRACEMCO_CONCOR""",0.90748031496063,1.0,0.16071428571428573,0.27692307692307694,0.11023622047244094
"""ULTRACEMCO_BHARTIARTL""",0.9914698162729659,1.0,0.0,0.0,0.00853018372703412
"""GRASIM_PIDILITIND""",1.0,,,,0.0
"""GRASIM_LT""",1.0,,,,0.0
"""GRASIM_HINDUNILVR""",0.9199475065616798,1.0,0.07575757575757576,0.14084507042253522,0.08661417322834646
"""GRASIM_ITC""",0.9980314960629921,1.0,0.5,0.6666666666666666,0.003937007874015748
"""GRASIM_RELIANCE""",0.9881889763779528,1.0,0.41935483870967744,0.5909090909090909,0.020341207349081365
"""GRASIM_ONGC""",1.0,,,,0.0
"""GRASIM_UPL""",1.0,,,,0.0
"""GRASIM_ICICIBANK""",1.0,,,,0.0
"""GRASIM_SIEMENS""",1.0,,,,0.0
"""GRASIM_ABB""",1.0,,,,0.0
"""GRASIM_TCS""",0.9645669291338582,0.9933333333333333,0.7376237623762376,0.846590909090909,0.1325459317585302
"""GRASIM_INFY""",0.9888451443569554,1.0,0.32,0.48484848484848486,0.016404199475065617
"""GRASIM_TATASTEEL""",0.9901574803149606,1.0,0.0,0.0,0.00984251968503937
"""GRASIM_SUNPHARMA""",1.0,,,,0.0
"""GRASIM_CONCOR""",0.9908136482939632,0.8846153846153846,0.9324324324324325,0.9078947368421053,0.048556430446194225
"""GRASIM_BHARTIARTL""",1.0,,,,0.0
"""PIDILITIND_LT""",1.0,,,,0.0
"""PIDILITIND_HINDUNILVR""",0.9009186351706037,0.96,0.13793103448275862,0.24120603015075376,0.1141732283464567
"""PIDILITIND_ITC""",1.0,,,,0.0
"""PIDILITIND_RELIANCE""",1.0,,,,0.0
"""PIDILITIND_ONGC""",1.0,,,,0.0
"""PIDILITIND_UPL""",0.9986876640419947,1.0,0.0,0.0,0.0013123359580052493
"""PIDILITIND_ICICIBANK""",0.989501312335958,1.0,0.36,0.5294117647058824,0.016404199475065617
"""PIDILITIND_SIEMENS""",1.0,,,,0.0
"""PIDILITIND_ABB""",1.0,,,,0.0
"""PIDILITIND_TCS""",1.0,,,,0.0
"""PIDILITIND_INFY""",1.0,,,,0.0
"""PIDILITIND_TATASTEEL""",1.0,,,,0.0
"""PIDILITIND_SUNPHARMA""",1.0,,,,0.0
"""PIDILITIND_CONCOR""",0.9921259842519685,1.0,0.2,0.33333333333333337,0.00984251968503937
"""PIDILITIND_BHARTIARTL""",1.0,,,,0.0
"""LT_HINDUNILVR""",1.0,,,,0.0
"""LT_ITC""",0.9888451443569554,0.9090909090909091,0.38461538461538464,0.5405405405405405,0.01706036745406824
"""LT_RELIANCE""",1.0,,,,0.0
"""LT_ONGC""",1.0,,,,0.0
"""LT_UPL""",0.9658792650918635,0.9900497512437811,0.7991967871485943,0.8844444444444445,0.16338582677165353
"""LT_ICICIBANK""",0.9960629921259843,1.0,0.7777777777777778,0.8750000000000001,0.017716535433070866
"""LT_SIEMENS""",0.9980314960629921,,,,0.0
"""LT_ABB""",1.0,,,,0.0
"""LT_TCS""",1.0,,,,0.0
"""LT_INFY""",0.9921259842519685,1.0,0.0,0.0,0.007874015748031496
"""LT_TATASTEEL""",0.9927821522309711,0.9210526315789473,0.9333333333333333,0.9271523178807947,0.04921259842519685
"""LT_SUNPHARMA""",1.0,,,,0.0
"""LT_CONCOR""",0.9330708661417323,0.9923371647509579,0.7214484679665738,0.8354838709677419,0.23556430446194226
"""LT_BHARTIARTL""",0.984251968503937,0.9423076923076923,0.7,0.8032786885245902,0.045931758530183726
"""HINDUNILVR_ITC""",1.0,,,,0.0
"""HINDUNILVR_RELIANCE""",0.9868766404199475,0.9488372093023256,0.9577464788732394,0.9532710280373832,0.13976377952755906
"""HINDUNILVR_ONGC""",1.0,,,,0.0
"""HINDUNILVR_UPL""",1.0,,,,0.0
"""HINDUNILVR_ICICIBANK""",1.0,,,,0.0
"""HINDUNILVR_SIEMENS""",0.9986876640419947,0.8,0.8,0.8000000000000002,0.0032808398950131233
"""HINDUNILVR_ABB""",0.9967191601049868,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.00984251968503937
"""HINDUNILVR_TCS""",0.9934383202099738,1.0,0.0,0.0,0.006561679790026247
"""HINDUNILVR_INFY""",0.9875328083989501,1.0,0.0,0.0,0.012467191601049869
"""HINDUNILVR_TATASTEEL""",0.9960629921259843,0.9591836734693877,0.9215686274509803,0.9400000000000001,0.03346456692913386
"""HINDUNILVR_SUNPHARMA""",1.0,,,,0.0
"""HINDUNILVR_CONCOR""",1.0,,,,0.0
"""HINDUNILVR_BHARTIARTL""",1.0,,,,0.0
"""ITC_RELIANCE""",1.0,,,,0.0
"""ITC_ONGC""",1.0,,,,0.0
"""ITC_UPL""",1.0,,,,0.0
"""ITC_ICICIBANK""",0.9816272965879265,1.0,0.06666666666666667,0.125,0.01968503937007874
"""ITC_SIEMENS""",0.9927821522309711,0.8571428571428571,0.8333333333333334,0.8450704225352113,0.023622047244094488
"""ITC_ABB""",0.9671916010498688,0.9696969696969697,0.735632183908046,0.8366013071895425,0.1141732283464567
"""ITC_TCS""",0.9914698162729659,0.9230769230769231,0.5,0.6486486486486487,0.015748031496062992
"""ITC_INFY""",0.9744094488188977,1.0,0.6517857142857143,0.7891891891891891,0.07349081364829396
"""ITC_TATASTEEL""",0.9934383202099738,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.01968503937007874
"""ITC_SUNPHARMA""",0.9914698162729659,1.0,0.5517241379310345,0.7111111111111111,0.019028871391076115
"""ITC_CONCOR""",0.9862204724409449,0.9607843137254902,0.7205882352941176,0.823529411764706,0.04461942257217848
"""ITC_BHARTIARTL""",0.9829396325459318,1.0,0.0,0.0,0.01706036745406824
"""RELIANCE_ONGC""",1.0,,,,0.0
"""RELIANCE_UPL""",0.9888451443569554,,,,0.0
"""RELIANCE_ICICIBANK""",1.0,,,,0.0
"""RELIANCE_SIEMENS""",1.0,,,,0.0
"""RELIANCE_ABB""",1.0,,,,0.0
"""RELIANCE_TCS""",0.9967191601049868,0.0,0.0,0.0,0.0026246719160104987
"""RELIANCE_INFY""",0.9940944881889764,0.96875,0.7948717948717948,0.8732394366197183,0.025590551181102362
"""RELIANCE_TATASTEEL""",0.9954068241469817,0.88,0.8461538461538461,0.8627450980392156,0.01706036745406824
"""RELIANCE_SUNPHARMA""",1.0,,,,0.0
"""RELIANCE_CONCOR""",0.9862204724409449,0.3225806451612903,1.0,0.4878048780487805,0.006561679790026247
"""RELIANCE_BHARTIARTL""",1.0,,,,0.0
"""ONGC_UPL""",1.0,,,,0.0
"""ONGC_ICICIBANK""",1.0,,,,0.0
"""ONGC_SIEMENS""",0.9809711286089239,0.9734513274336283,0.8088235294117647,0.8835341365461847,0.08923884514435695
"""ONGC_ABB""",0.9770341207349081,0.9285714285714286,0.6842105263157895,0.7878787878787878,0.062335958005249346
"""ONGC_TCS""",1.0,,,,0.0
"""ONGC_INFY""",0.9967191601049868,0.9534883720930233,0.9318181818181818,0.942528735632184,0.028871391076115485
"""ONGC_TATASTEEL""",1.0,,,,0.0
"""ONGC_SUNPHARMA""",0.9868766404199475,1.0,0.2857142857142857,0.4444444444444445,0.01837270341207349
"""ONGC_CONCOR""",1.0,,,,0.0
"""ONGC_BHARTIARTL""",0.9940944881889764,0.984375,0.8873239436619719,0.9333333333333333,0.046587926509186355
"""UPL_ICICIBANK""",0.9658792650918635,0.9473684210526315,0.5242718446601942,0.6749999999999999,0.06758530183727034
"""UPL_SIEMENS""",0.9934383202099738,0.7692307692307693,0.5882352941176471,0.6666666666666667,0.01115485564304462
"""UPL_ABB""",0.9954068241469817,1.0,0.6111111111111112,0.7586206896551725,0.011811023622047244
"""UPL_TCS""",0.9954068241469817,0.0,0.0,0.0,0.003937007874015748
"""UPL_INFY""",0.9455380577427821,1.0,0.08791208791208792,0.16161616161616163,0.05971128608923885
"""UPL_TATASTEEL""",0.9934383202099738,0.5,0.4,0.4444444444444445,0.006561679790026247
"""UPL_SUNPHARMA""",0.9986876640419947,1.0,0.0,0.0,0.0013123359580052493
"""UPL_CONCOR""",0.9356955380577427,0.6643598615916955,0.9948186528497409,0.7966804979253111,0.12664041994750655
"""UPL_BHARTIARTL""",0.9593175853018373,0.975609756097561,0.5714285714285714,0.7207207207207207,0.09186351706036745
"""ICICIBANK_SIEMENS""",1.0,,,,0.0
"""ICICIBANK_ABB""",1.0,,,,0.0
"""ICICIBANK_TCS""",0.9980314960629921,1.0,0.0,0.0,0.001968503937007874
"""ICICIBANK_INFY""",0.9986876640419947,1.0,0.0,0.0,0.0013123359580052493
"""ICICIBANK_TATASTEEL""",0.9875328083989501,0.7894736842105263,0.8653846153846154,0.8256880733944955,0.03412073490813648
"""ICICIBANK_SUNPHARMA""",1.0,,,,0.0
"""ICICIBANK_CONCOR""",0.9219160104986877,1.0,0.2654320987654321,0.4195121951219512,0.1062992125984252
"""ICICIBANK_BHARTIARTL""",0.9954068241469817,1.0,0.0,0.0,0.004593175853018373
"""SIEMENS_ABB""",0.9908136482939632,0.981651376146789,0.8991596638655462,0.9385964912280701,0.07808398950131233
"""SIEMENS_TCS""",0.9980314960629921,1.0,0.0,0.0,0.001968503937007874
"""SIEMENS_INFY""",0.9954068241469817,0.9859154929577465,0.9210526315789473,0.9523809523809524,0.049868766404199474
"""SIEMENS_TATASTEEL""",0.9921259842519685,0.8545454545454545,0.9215686274509803,0.8867924528301887,0.03346456692913386
"""SIEMENS_SUNPHARMA""",0.9986876640419947,1.0,0.0,0.0,0.0013123359580052493
"""SIEMENS_CONCOR""",0.9816272965879265,1.0,0.3,0.4615384615384615,0.026246719160104987
"""SIEMENS_BHARTIARTL""",0.9796587926509186,0.9826086956521739,0.795774647887324,0.8793774319066148,0.09317585301837271
"""ABB_TCS""",0.9711286089238845,1.0,0.10204081632653061,0.1851851851851852,0.03215223097112861
"""ABB_INFY""",0.989501312335958,1.0,0.8415841584158416,0.913978494623656,0.0662729658792651
"""ABB_TATASTEEL""",0.9678477690288714,0.783068783068783,0.9487179487179487,0.8579710144927536,0.10236220472440945
"""ABB_SUNPHARMA""",0.9940944881889764,0.5909090909090909,1.0,0.7428571428571429,0.00853018372703412
"""ABB_CONCOR""",0.8910761154855643,1.0,0.2936170212765957,0.45394736842105254,0.1541994750656168
"""ABB_BHARTIARTL""",0.9645669291338582,1.0,0.4065934065934066,0.578125,0.05971128608923885
"""TCS_INFY""",0.9980314960629921,,,,0.0
"""TCS_TATASTEEL""",0.9803149606299213,0.9333333333333333,0.7368421052631579,0.8235294117647058,0.062335958005249346
"""TCS_SUNPHARMA""",1.0,,,,0.0
"""TCS_CONCOR""",0.989501312335958,0.9130434782608695,0.6,0.7241379310344828,0.022965879265091863
"""TCS_BHARTIARTL""",1.0,,,,0.0
"""INFY_TATASTEEL""",0.9967191601049868,0.9,0.6923076923076923,0.7826086956521738,0.00853018372703412
"""INFY_SUNPHARMA""",1.0,,,,0.0
"""INFY_CONCOR""",0.9868766404199475,0.8411214953271028,0.967741935483871,0.9000000000000001,0.0610236220472441
"""INFY_BHARTIARTL""",0.9954068241469817,1.0,0.0,0.0,0.004593175853018373
"""TATASTEEL_SUNPHARMA""",1.0,,,,0.0
"""TATASTEEL_CONCOR""",0.9757217847769029,0.940677966101695,0.7872340425531915,0.8571428571428572,0.09251968503937008
"""TATASTEEL_BHARTIARTL""",0.9980314960629921,0.75,0.6,0.6666666666666665,0.0032808398950131233
"""SUNPHARMA_CONCOR""",1.0,,,,0.0
"""SUNPHARMA_BHARTIARTL""",0.979002624671916,0.971830985915493,0.696969696969697,0.811764705882353,0.06496062992125984
"""CONCOR_BHARTIARTL""",0.9908136482939632,1.0,0.46153846153846156,0.631578947368421,0.01706036745406824
